data/samples_sections_scrambling/section_2_sample_10.csv, minimum: 7.547169811320755
data/samples_sections_scrambling/section_2_sample_10.csv, moderate: 34.052111410601974
data/samples_sections_scrambling/section_7_sample_4.csv, minimum: 7.623318385650224
data/samples_sections_scrambling/section_7_sample_4.csv, moderate: 39.68609865470852
data/samples_sections_scrambling/section_1_sample_3.csv, minimum: 7.5871195412439345
data/samples_sections_scrambling/section_1_sample_3.csv, moderate: 37.80326422584914
data/samples_sections_scrambling/section_6_sample_3.csv, minimum: 7.323568575233023
data/samples_sections_scrambling/section_6_sample_3.csv, moderate: 35.10874389702619
data/samples_sections_scrambling/section_6_sample_2.csv, minimum: 8.18059901654001
data/samples_sections_scrambling/section_6_sample_2.csv, moderate: 37.10326329906124
data/samples_sections_scrambling/section_6_sample_10.csv, minimum: 7.527352297592998
data/samples_sections_scrambling/section_6_sample_10.csv, moderate: 35.31728665207878
data/samples_sections_scrambling/section_1_sample_2.csv, minimum: 7.452030343596609
data/samples_sections_scrambling/section_1_sample_2.csv, moderate: 35.8768406961178
data/samples_sections_scrambling/section_7_sample_5.csv, minimum: 8.092485549132949
data/samples_sections_scrambling/section_7_sample_5.csv, moderate: 40.284570920409074
data/samples_sections_scrambling/section_7_sample_7.csv, minimum: 7.900677200902934
data/samples_sections_scrambling/section_7_sample_7.csv, moderate: 41.48984198645598
data/samples_sections_scrambling/section_5_sample_8.csv, minimum: 7.757467677218012
data/samples_sections_scrambling/section_5_sample_8.csv, moderate: 36.2460989745876
data/samples_sections_scrambling/section_2_sample_8.csv, minimum: 7.678410117434508
data/samples_sections_scrambling/section_2_sample_8.csv, moderate: 37.03703703703704
data/samples_sections_scrambling/section_2_sample_9.csv, minimum: 8.215297450424929
data/samples_sections_scrambling/section_2_sample_9.csv, moderate: 35.41076487252125
data/samples_sections_scrambling/section_6_sample_1.csv, minimum: 7.598253275109171
data/samples_sections_scrambling/section_6_sample_1.csv, moderate: 36.724890829694324
data/samples_sections_scrambling/section_5_sample_9.csv, minimum: 7.989228007181328
data/samples_sections_scrambling/section_5_sample_9.csv, moderate: 37.38779174147217
data/samples_sections_scrambling/section_1_sample_1.csv, minimum: 7.996446023989338
data/samples_sections_scrambling/section_1_sample_1.csv, moderate: 36.428254109284765
data/samples_sections_scrambling/section_7_sample_6.csv, minimum: 7.304900181488203
data/samples_sections_scrambling/section_7_sample_6.csv, moderate: 39.83666061705989
data/samples_sections_scrambling/section_7_sample_2.csv, minimum: 7.968127490039841
data/samples_sections_scrambling/section_7_sample_2.csv, moderate: 41.21292607348384
data/samples_sections_scrambling/section_1_sample_5.csv, minimum: 7.09849157054126
data/samples_sections_scrambling/section_1_sample_5.csv, moderate: 35.62555456965395
data/samples_sections_scrambling/section_6_sample_5.csv, minimum: 7.49113475177305
data/samples_sections_scrambling/section_6_sample_5.csv, moderate: 36.923758865248224
data/samples_sections_scrambling/section_6_sample_4.csv, minimum: 9.193408499566349
data/samples_sections_scrambling/section_6_sample_4.csv, moderate: 38.5949696444059
data/samples_sections_scrambling/section_1_sample_4.csv, minimum: 8.16326530612245
data/samples_sections_scrambling/section_1_sample_4.csv, moderate: 37.05215419501134
data/samples_sections_scrambling/section_11_sample_10.csv, minimum: 5.597014925373134
data/samples_sections_scrambling/section_11_sample_10.csv, moderate: 45.8955223880597
data/samples_sections_scrambling/section_7_sample_3.csv, minimum: 8.412914961346067
data/samples_sections_scrambling/section_7_sample_3.csv, moderate: 41.7462482946794
data/samples_sections_scrambling/section_4_sample_9.csv, minimum: 7.740774077407741
data/samples_sections_scrambling/section_4_sample_9.csv, moderate: 36.543654365436545
data/samples_sections_scrambling/section_1_sample_10.csv, minimum: 7.828394515701017
data/samples_sections_scrambling/section_1_sample_10.csv, moderate: 36.79787704555506
data/samples_sections_scrambling/section_7_sample_1.csv, minimum: 8.093763821318001
data/samples_sections_scrambling/section_7_sample_1.csv, moderate: 40.55727554179567
data/samples_sections_scrambling/section_3_sample_9.csv, minimum: 7.986260197509661
data/samples_sections_scrambling/section_3_sample_9.csv, moderate: 35.72348647488192
data/samples_sections_scrambling/section_1_sample_6.csv, minimum: 8.815672306322352
data/samples_sections_scrambling/section_1_sample_6.csv, moderate: 37.53339269813001
data/samples_sections_scrambling/section_6_sample_6.csv, minimum: 7.7763215377894275
data/samples_sections_scrambling/section_6_sample_6.csv, moderate: 37.43993010048056
data/samples_sections_scrambling/section_6_sample_7.csv, minimum: 7.682060390763765
data/samples_sections_scrambling/section_6_sample_7.csv, moderate: 35.61278863232682
data/samples_sections_scrambling/section_5_sample_10.csv, minimum: 8.269317668323543
data/samples_sections_scrambling/section_5_sample_10.csv, moderate: 36.19521012200632
data/samples_sections_scrambling/section_1_sample_7.csv, minimum: 8.533333333333333
data/samples_sections_scrambling/section_1_sample_7.csv, moderate: 36.355555555555554
data/samples_sections_scrambling/section_3_sample_8.csv, minimum: 7.266282676118742
data/samples_sections_scrambling/section_3_sample_8.csv, moderate: 36.86309260079752
data/samples_sections_scrambling/section_4_sample_8.csv, minimum: 8.653421633554084
data/samples_sections_scrambling/section_4_sample_8.csv, moderate: 36.60044150110375
data/samples_sections_scrambling/section_11_sample_4.csv, minimum: 5.148005148005148
data/samples_sections_scrambling/section_11_sample_4.csv, moderate: 46.71814671814672
data/samples_sections_scrambling/section_10_sample_3.csv, minimum: 8.110557317625736
data/samples_sections_scrambling/section_10_sample_3.csv, moderate: 40.32623470774807
data/samples_sections_scrambling/section_9_sample_8.csv, minimum: 7.623318385650224
data/samples_sections_scrambling/section_9_sample_8.csv, moderate: 40.493273542600896
data/samples_sections_scrambling/section_9_sample_9.csv, minimum: 7.908847184986596
data/samples_sections_scrambling/section_9_sample_9.csv, moderate: 39.09740840035746
data/samples_sections_scrambling/section_10_sample_2.csv, minimum: 7.937219730941704
data/samples_sections_scrambling/section_10_sample_2.csv, moderate: 41.210762331838566
data/samples_sections_scrambling/section_11_sample_5.csv, minimum: 8.34340991535671
data/samples_sections_scrambling/section_11_sample_5.csv, moderate: 47.1584038694075
data/samples_sections_scrambling/section_11_sample_7.csv, minimum: 8.281829419035846
data/samples_sections_scrambling/section_11_sample_7.csv, moderate: 47.466007416563656
data/samples_sections_scrambling/section_10_sample_1.csv, minimum: 7.545454545454546
data/samples_sections_scrambling/section_10_sample_1.csv, moderate: 40.86363636363637
data/samples_sections_scrambling/section_11_sample_6.csv, minimum: 5.926860025220681
data/samples_sections_scrambling/section_11_sample_6.csv, moderate: 46.658259773013874
data/samples_sections_scrambling/section_11_sample_2.csv, minimum: 5.131414267834794
data/samples_sections_scrambling/section_11_sample_2.csv, moderate: 45.55694618272841
data/samples_sections_scrambling/section_8_sample_9.csv, minimum: 7.110912343470483
data/samples_sections_scrambling/section_8_sample_9.csv, moderate: 39.355992844364934
data/samples_sections_scrambling/section_10_sample_5.csv, minimum: 8.167870036101084
data/samples_sections_scrambling/section_10_sample_5.csv, moderate: 41.01985559566787
data/samples_sections_scrambling/section_10_sample_4.csv, minimum: 7.649769585253456
data/samples_sections_scrambling/section_10_sample_4.csv, moderate: 40.78341013824885
data/samples_sections_scrambling/section_8_sample_8.csv, minimum: 7.595505617977528
data/samples_sections_scrambling/section_8_sample_8.csv, moderate: 39.550561797752806
data/samples_sections_scrambling/section_11_sample_3.csv, minimum: 7.4754901960784315
data/samples_sections_scrambling/section_11_sample_3.csv, moderate: 44.240196078431374
data/samples_sections_scrambling/section_11_sample_1.csv, minimum: 5.099502487562189
data/samples_sections_scrambling/section_11_sample_1.csv, moderate: 45.398009950248756
data/samples_sections_scrambling/section_10_sample_6.csv, minimum: 8.924485125858123
data/samples_sections_scrambling/section_10_sample_6.csv, moderate: 41.28146453089245
data/samples_sections_scrambling/section_10_sample_7.csv, minimum: 7.084837545126354
data/samples_sections_scrambling/section_10_sample_7.csv, moderate: 41.651624548736464
data/samples_sections_scrambling/section_8_sample_10.csv, minimum: 7.7543702375616315
data/samples_sections_scrambling/section_8_sample_10.csv, moderate: 40.385477364410576
data/samples_sections_scrambling/section_8_sample_6.csv, minimum: 7.0151921358355676
data/samples_sections_scrambling/section_8_sample_6.csv, moderate: 38.15907059874888
data/samples_sections_scrambling/section_9_sample_1.csv, minimum: 7.504520795660036
data/samples_sections_scrambling/section_9_sample_1.csv, moderate: 41.139240506329116
data/samples_sections_scrambling/section_8_sample_7.csv, minimum: 7.853881278538813
data/samples_sections_scrambling/section_8_sample_7.csv, moderate: 40.730593607305934
data/samples_sections_scrambling/section_8_sample_5.csv, minimum: 6.924829157175399
data/samples_sections_scrambling/section_8_sample_5.csv, moderate: 38.90660592255125
data/samples_sections_scrambling/section_9_sample_10.csv, minimum: 7.508992805755396
data/samples_sections_scrambling/section_9_sample_10.csv, moderate: 40.46762589928058
data/samples_sections_scrambling/section_10_sample_9.csv, minimum: 7.390716538981523
data/samples_sections_scrambling/section_10_sample_9.csv, moderate: 40.829202343397924
data/samples_sections_scrambling/section_9_sample_2.csv, minimum: 7.622913847541723
data/samples_sections_scrambling/section_9_sample_2.csv, moderate: 40.46008119079838
data/samples_sections_scrambling/section_9_sample_3.csv, minimum: 7.589880159786951
data/samples_sections_scrambling/section_9_sample_3.csv, moderate: 40.39059032401243
data/samples_sections_scrambling/section_10_sample_8.csv, minimum: 7.978484984311968
data/samples_sections_scrambling/section_10_sample_8.csv, moderate: 40.385477364410576
data/samples_sections_scrambling/section_8_sample_4.csv, minimum: 6.747638326585695
data/samples_sections_scrambling/section_8_sample_4.csv, moderate: 39.09131803868646
data/samples_sections_scrambling/section_9_sample_7.csv, minimum: 7.56490599820949
data/samples_sections_scrambling/section_9_sample_7.csv, moderate: 39.92837958818263
data/samples_sections_scrambling/section_9_sample_6.csv, minimum: 7.218777679362267
data/samples_sections_scrambling/section_9_sample_6.csv, moderate: 39.50398582816652
data/samples_sections_scrambling/section_8_sample_1.csv, minimum: 7.000443066016836
data/samples_sections_scrambling/section_8_sample_1.csv, moderate: 39.43287549844927
data/samples_sections_scrambling/section_11_sample_8.csv, minimum: 5.9569074778200255
data/samples_sections_scrambling/section_11_sample_8.csv, moderate: 46.38783269961977
data/samples_sections_scrambling/section_8_sample_3.csv, minimum: 7.553290083410565
data/samples_sections_scrambling/section_8_sample_3.csv, moderate: 38.415199258572756
data/samples_sections_scrambling/section_9_sample_4.csv, minimum: 7.770419426048565
data/samples_sections_scrambling/section_9_sample_4.csv, moderate: 40.30905077262693
data/samples_sections_scrambling/section_9_sample_5.csv, minimum: 7.366563740626378
data/samples_sections_scrambling/section_9_sample_5.csv, moderate: 41.59682399647111
data/samples_sections_scrambling/section_8_sample_2.csv, minimum: 7.208029197080292
data/samples_sections_scrambling/section_8_sample_2.csv, moderate: 39.917883211678834
data/samples_sections_scrambling/section_11_sample_9.csv, minimum: 6.396063960639607
data/samples_sections_scrambling/section_11_sample_9.csv, moderate: 45.87945879458795
data/samples_sections_scrambling/section_4_sample_5.csv, minimum: 8.227848101265822
data/samples_sections_scrambling/section_4_sample_5.csv, moderate: 36.52802893309222
data/samples_sections_scrambling/section_10_sample_10.csv, minimum: 6.806761078117862
data/samples_sections_scrambling/section_10_sample_10.csv, moderate: 39.74417542256738
data/samples_sections_scrambling/section_3_sample_5.csv, minimum: 7.922535211267606
data/samples_sections_scrambling/section_3_sample_5.csv, moderate: 37.103873239436616
data/samples_sections_scrambling/section_5_sample_2.csv, minimum: 7.654650645304851
data/samples_sections_scrambling/section_5_sample_2.csv, moderate: 36.7601246105919
data/samples_sections_scrambling/section_2_sample_2.csv, minimum: 8.410351201478743
data/samples_sections_scrambling/section_2_sample_2.csv, moderate: 37.52310536044362
data/samples_sections_scrambling/section_2_sample_3.csv, minimum: 7.882241215574549
data/samples_sections_scrambling/section_2_sample_3.csv, moderate: 36.08736942070276
data/samples_sections_scrambling/section_5_sample_3.csv, minimum: 7.659022068368672
data/samples_sections_scrambling/section_5_sample_3.csv, moderate: 37.559498052791
data/samples_sections_scrambling/section_3_sample_4.csv, minimum: 7.62749445676275
data/samples_sections_scrambling/section_3_sample_4.csv, moderate: 35.831485587583146
data/samples_sections_scrambling/section_4_sample_4.csv, minimum: 7.479102507699076
data/samples_sections_scrambling/section_4_sample_4.csv, moderate: 35.98768147822261
data/samples_sections_scrambling/section_4_sample_6.csv, minimum: 7.834308869878433
data/samples_sections_scrambling/section_4_sample_6.csv, moderate: 36.0198108959928
data/samples_sections_scrambling/section_3_sample_6.csv, minimum: 8.176943699731904
data/samples_sections_scrambling/section_3_sample_6.csv, moderate: 37.265415549597854
data/samples_sections_scrambling/section_1_sample_9.csv, minimum: 7.996446023989338
data/samples_sections_scrambling/section_1_sample_9.csv, moderate: 38.02754331408263
data/samples_sections_scrambling/section_5_sample_1.csv, minimum: 7.941437444543035
data/samples_sections_scrambling/section_5_sample_1.csv, moderate: 36.82342502218279
data/samples_sections_scrambling/section_6_sample_9.csv, minimum: 7.114093959731544
data/samples_sections_scrambling/section_6_sample_9.csv, moderate: 37.31543624161074
data/samples_sections_scrambling/section_4_sample_10.csv, minimum: 8.344609833107803
data/samples_sections_scrambling/section_4_sample_10.csv, moderate: 37.573297248534054
data/samples_sections_scrambling/section_2_sample_1.csv, minimum: 8.115419296663662
data/samples_sections_scrambling/section_2_sample_1.csv, moderate: 35.527502254283135
data/samples_sections_scrambling/section_6_sample_8.csv, minimum: 8.46325167037862
data/samples_sections_scrambling/section_6_sample_8.csv, moderate: 36.926503340757236
data/samples_sections_scrambling/section_1_sample_8.csv, minimum: 7.737556561085973
data/samples_sections_scrambling/section_1_sample_8.csv, moderate: 36.69683257918552
data/samples_sections_scrambling/section_3_sample_7.csv, minimum: 8.012394864984506
data/samples_sections_scrambling/section_3_sample_7.csv, moderate: 36.564851704293936
data/samples_sections_scrambling/section_4_sample_7.csv, minimum: 6.988277727682597
data/samples_sections_scrambling/section_4_sample_7.csv, moderate: 36.24887285843102
data/samples_sections_scrambling/section_4_sample_3.csv, minimum: 7.837956847203875
data/samples_sections_scrambling/section_4_sample_3.csv, moderate: 36.94407749889916
data/samples_sections_scrambling/section_3_sample_3.csv, minimum: 7.409070498428379
data/samples_sections_scrambling/section_3_sample_3.csv, moderate: 37.49438706780422
data/samples_sections_scrambling/section_7_sample_10.csv, minimum: 7.757847533632287
data/samples_sections_scrambling/section_7_sample_10.csv, moderate: 43.45291479820628
data/samples_sections_scrambling/section_5_sample_4.csv, minimum: 8.530183727034121
data/samples_sections_scrambling/section_5_sample_4.csv, moderate: 38.276465441819774
data/samples_sections_scrambling/section_2_sample_4.csv, minimum: 6.906077348066298
data/samples_sections_scrambling/section_2_sample_4.csv, moderate: 35.6353591160221
data/samples_sections_scrambling/section_2_sample_5.csv, minimum: 7.764265668849392
data/samples_sections_scrambling/section_2_sample_5.csv, moderate: 37.418147801683816
data/samples_sections_scrambling/section_5_sample_5.csv, minimum: 8.164185836716284
data/samples_sections_scrambling/section_5_sample_5.csv, moderate: 35.90437528191249
data/samples_sections_scrambling/section_3_sample_2.csv, minimum: 8.300395256916996
data/samples_sections_scrambling/section_3_sample_2.csv, moderate: 36.231884057971016
data/samples_sections_scrambling/section_4_sample_2.csv, minimum: 8.0393032603841
data/samples_sections_scrambling/section_4_sample_2.csv, moderate: 36.04287628405538
data/samples_sections_scrambling/section_3_sample_10.csv, minimum: 8.37789661319073
data/samples_sections_scrambling/section_3_sample_10.csv, moderate: 36.54188948306595
data/samples_sections_scrambling/section_7_sample_8.csv, minimum: 7.819481680071492
data/samples_sections_scrambling/section_7_sample_8.csv, moderate: 41.24218051831993
data/samples_sections_scrambling/section_5_sample_7.csv, minimum: 7.928730512249444
data/samples_sections_scrambling/section_5_sample_7.csv, moderate: 36.12472160356347
data/samples_sections_scrambling/section_2_sample_7.csv, minimum: 8.071748878923767
data/samples_sections_scrambling/section_2_sample_7.csv, moderate: 36.233183856502244
data/samples_sections_scrambling/section_2_sample_6.csv, minimum: 7.540394973070018
data/samples_sections_scrambling/section_2_sample_6.csv, moderate: 36.62477558348294
data/samples_sections_scrambling/section_5_sample_6.csv, minimum: 7.336594041796354
data/samples_sections_scrambling/section_5_sample_6.csv, moderate: 37.34993330369053
data/samples_sections_scrambling/section_3_sample_1.csv, minimum: 8.337068579112506
data/samples_sections_scrambling/section_3_sample_1.csv, moderate: 37.24787090990587
data/samples_sections_scrambling/section_7_sample_9.csv, minimum: 8.475336322869955
data/samples_sections_scrambling/section_7_sample_9.csv, moderate: 41.79372197309417
data/samples_sections_scrambling/section_4_sample_1.csv, minimum: 7.748404740200547
data/samples_sections_scrambling/section_4_sample_1.csv, moderate: 36.59981768459435