u_id,section,page,page_score,attention
296,1,5,1,1
296,1,6,1,1
296,2,1,1,1
296,2,2,0.8,1
296,2,3,0.6,1
296,2,4,0.6,1
296,2,5,0.8,1
296,2,6,1,1
296,3,1,1,1
296,3,2,0.8,1
296,3,3,0.6,1
296,3,4,1,1
296,3,5,0.8,1
296,3,6,0.6,1
296,4,1,0.8,1
296,4,2,0.6,1
296,4,3,0.6,1
296,4,4,1,1
296,4,5,1,1
296,4,6,0.8,1
296,5,1,1,1
296,5,2,0.6,1
296,5,3,0.4,1
296,5,4,0.2,1
296,5,5,1,1
296,5,6,1,1
296,6,1,0.2857142857142857,0
296,6,2,0.8,1
296,6,3,0.6,1
296,6,4,1,1
296,6,5,1,1
296,6,6,0.8,1
296,7,1,0.8333333333333334,2
296,7,2,1,1
296,7,3,0.8888888888888888,1
296,7,4,0.7142857142857143,1
296,7,5,0.8,1
296,7,6,0.9166666666666666,0
296,8,1,1,2
296,8,2,1,1
296,8,3,0.8888888888888888,1
296,8,4,0.875,1
296,8,5,1,1
296,8,6,0.875,0
296,9,1,0.6153846153846154,1
296,9,2,0.5555555555555556,1
296,9,3,0.75,2
296,9,4,0.625,0
296,9,5,1,2
296,9,6,0.9166666666666666,0
296,10,1,0.8,3
296,10,2,0.6153846153846154,1
296,10,3,0.6666666666666666,0
296,10,4,0.9230769230769231,1
296,10,5,0.8666666666666667,1
296,10,6,1,0
298,1,1,0.8,1
298,1,2,0.4,1
298,1,3,0.8,1
298,1,4,1,1
298,1,5,0.4,1
298,1,6,1,1
298,2,1,0.2,0
298,2,2,0.6,1
298,2,3,0.6,0
298,2,4,0.6,1
298,2,5,0.6,1
298,2,6,0.6,1
298,3,1,0.6,1
298,3,2,0.4,0
298,3,3,0.4,0
298,3,4,0.4,1
298,3,5,0.8,0
298,3,6,0.2,1
298,4,1,0.6,1
298,4,2,0.6,0
298,4,3,0.6,1
298,4,4,0.6,0
298,4,5,0.6,0
298,4,6,0.4,1
298,5,1,0.6,1
298,5,2,0.2,0
298,5,3,0.4,1
298,5,4,0.6,0
298,5,5,0.6,1
298,5,6,0.4,0
298,6,1,0.42857142857142855,1
298,6,2,0.4,1
298,6,3,0.8,1
298,6,4,0.8,0
298,6,5,0.8,1
298,6,6,0.8,0
298,7,1,0.5,1
298,7,2,0.15384615384615385,1
298,7,3,0.5555555555555556,0
298,7,4,0.42857142857142855,1
298,7,5,0.4,0
298,7,6,0.08333333333333333,0
298,8,1,0.75,0
298,8,2,0.625,0
298,8,3,0.7777777777777778,0
298,8,4,0.125,0
298,8,5,0.6363636363636364,0
298,8,6,0.375,0
298,9,1,0.38461538461538464,0
298,9,2,0.4444444444444444,1
298,9,3,0.5,1
298,9,4,0.25,0
298,9,5,0.25,0
298,9,6,0.5833333333333334,0
298,10,1,0.2,3
298,10,2,0.5,1
298,10,3,0,0
298,10,4,0.4444444444444444,0
298,10,5,0.38461538461538464,0
298,10,6,1,0
304,1,1,0.8,1
304,1,2,0.6,1
304,1,3,0.4,1
304,1,4,0.6,1
304,1,5,0.8,1
304,1,6,0.8,1
304,2,1,0.8,1
304,2,2,0.8,1
304,2,3,0.8,1
304,2,4,0.8,1
304,2,5,0.8,1
304,2,6,0.8,0
304,3,1,1,1
304,3,2,0.6,1
304,3,3,0.8,1
304,3,4,1,1
304,3,5,0.6,1
304,3,6,0.8,0
304,4,1,0.8,1
304,4,2,0.4,1
304,4,3,0.6,1
304,4,4,0.8,1
304,4,5,0.2,0
304,4,6,1,1
304,5,1,1,1
304,5,2,0.4,1
304,5,3,0.6,1
304,5,4,1,1
304,5,5,0.8,1
304,5,6,0.8,1
304,6,1,1,1
304,6,2,0.6,1
304,6,3,0.2,1
304,6,4,1,1
304,6,5,1,1
304,6,6,1,1
304,7,1,0.8333333333333334,2
304,7,2,0.5384615384615384,1
304,7,3,0.4444444444444444,1
304,7,4,1,1
304,7,5,0.8,1
304,7,6,1,0
304,8,1,0.25,2
304,8,2,0.25,1
304,8,3,0.7777777777777778,1
304,8,4,0.875,1
304,8,5,0.9090909090909091,1
304,8,6,1,0
304,9,1,1,1
304,9,2,0.14285714285714285,1
304,9,3,0.3333333333333333,2
304,9,4,1,0
304,9,5,0.5,2
304,9,6,1,0
304,10,1,1,3
304,10,2,0.6,1
304,10,3,1,0
304,10,4,0.3333333333333333,1
304,10,5,1,1
304,10,6,1,0
306,1,1,0.8,1
306,1,2,0.8,1
306,1,3,0.8,1
306,1,4,1,1
306,1,5,0.8,1
306,1,6,0.8,1
306,2,1,1,1
306,2,2,0.8,1
306,2,3,1,1
306,2,4,1,1
306,2,5,0.8,1
306,2,6,0.8,1
306,3,1,1,1
306,3,2,0.8,1
306,3,3,1,1
306,3,4,1,1
306,3,5,0.8,1
306,3,6,0.8,1
306,4,1,0.8,1
306,4,2,0.8,1
306,4,3,0.8,1
306,4,4,1,1
306,4,5,1,1
306,4,6,0.8,1
306,5,1,0.8,1
306,5,2,0.8,1
306,5,3,1,1
306,5,4,1,1
306,5,5,0.8,1
306,5,6,0.8,1
306,6,1,1,1
306,6,2,0.8,1
306,6,3,0.8,1
306,6,4,1,1
306,6,5,1,1
306,6,6,0.8,1
309,1,1,0.8,1
309,1,2,0.4,1
309,1,3,1,1
309,1,4,0.6,1
309,1,5,1,1
309,1,6,1,1
309,2,1,1,1
309,2,2,0.8,1
309,2,3,1,1
309,2,4,1,1
309,2,5,1,1
309,2,6,1,1
309,3,1,1,1
309,3,2,0.8,1
309,3,3,1,1
309,3,4,0.8,1
309,3,5,1,1
309,3,6,1,1
309,4,1,1,1
309,4,2,0.6,1
309,4,3,0.8,1
309,4,4,1,1
309,4,5,1,1
309,4,6,1,1
309,5,1,1,1
309,5,2,0.8,1
309,5,3,0.8,1
309,5,4,0.8,1
309,5,5,1,1
309,5,6,0.8,1
309,6,1,0.5714285714285714,1
309,6,2,0.8,1
309,6,3,1,1
309,6,4,1,1
309,6,5,0.8,1
309,6,6,0.8,1
309,7,1,0.6666666666666666,2
309,7,2,0.7692307692307693,1
309,7,3,1,1
309,7,4,1,1
309,7,5,1,1
309,7,6,1,0
309,8,1,1,2
309,8,2,0.875,1
309,8,3,1,1
309,8,4,0.75,1
309,8,5,1,1
309,8,6,0.875,0
310,1,1,0.8,1
310,1,2,0.6,1
310,1,3,0.6,1
310,1,4,0.8,1
310,1,5,1,1
310,1,6,0.8,1
310,2,1,0.6,1
310,2,2,0.6,1
310,2,3,0.8,1
310,2,4,0.6,1
310,2,5,0.8,1
310,2,6,0.8,1
310,3,1,0.6,1
310,3,2,0.8,1
310,3,3,0.6,1
310,3,4,0.8,1
310,3,5,0.8,1
310,3,6,0.8,1
310,4,1,1,1
310,4,2,0.8,1
310,4,3,1,1
310,4,4,0.8,1
310,4,5,1,1
310,4,6,0.8,1
310,5,1,0.6,0
310,5,2,0.8,1
310,5,3,1,1
310,5,4,0.6,1
310,5,5,0.8,1
310,5,6,0.8,1
312,1,1,0.8,1
312,1,2,1,1
312,1,3,1,1
312,1,4,1,1
312,1,5,0.8,1
312,1,6,0.8,1
312,2,1,0.8,1
312,2,2,1,1
312,2,3,0.8,1
312,2,4,0.8,1
312,2,5,0.6666666666666666,1
312,2,6,1,1
312,3,1,1,1
312,3,2,0.75,1
312,3,3,0.8,1
312,3,4,0.8,1
312,3,5,0.8,1
312,3,6,0.8,1
312,4,1,0.8,1
312,4,2,0.4,1
312,4,3,0.6,1
312,4,4,0.6,1
312,4,5,0.8,1
312,4,6,0.8,1
312,5,1,1,1
312,5,2,0.75,1
312,5,3,0.6,1
312,5,4,0.6,1
312,5,5,0.8,1
312,5,6,0.6,1
312,6,1,0.8571428571428571,1
312,6,2,0.6,1
312,6,3,0.4,1
312,6,4,0.8,1
312,6,5,0.8,1
312,6,6,0.6,1
312,7,1,1,2
312,7,2,0.23076923076923078,1
312,7,3,1,1
312,7,4,0.7142857142857143,1
312,7,5,0.8,1
312,7,6,0.6666666666666666,0
315,1,1,0.6,1
315,1,2,0.6,1
315,1,3,0.8,1
315,1,4,0.6,1
315,1,5,0.6,1
315,1,6,0.8,1
315,2,1,0.8,1
315,2,2,0.8,1
315,2,3,0.8,1
315,2,4,0.8,1
315,2,5,0.6,1
315,2,6,1,1
315,3,1,1,1
315,3,2,0.6,1
315,3,3,0.6,1
315,3,4,0.6,1
315,3,5,0.8,1
315,3,6,1,1
315,4,1,1,1
315,4,2,0.6,0
315,4,3,1,1
315,4,4,0.4,1
315,4,5,0.8,1
315,4,6,1,1
315,5,1,0.8,1
315,5,2,0.6,1
315,5,3,0.8,1
315,5,4,0.8,1
315,5,5,0.8,1
315,5,6,1,1
315,6,1,1,1
315,6,2,1,1
315,6,3,0.8,1
315,6,4,1,1
315,6,5,0.8,1
315,6,6,0.6,1
315,7,1,1,2
315,7,2,0.7692307692307693,1
315,7,3,1,1
315,7,4,0.2857142857142857,1
315,7,5,1,1
315,7,6,1,0
315,8,1,1,2
315,8,2,1,1
315,8,3,1,1
315,8,4,1,1
315,8,5,0.6363636363636364,1
315,8,6,1,0
315,9,1,1,1
315,9,2,1,1
315,9,3,1,2
315,9,4,1,0
315,9,5,1,2
315,9,6,1,0
315,10,1,1,3
315,10,2,1,1
315,10,3,0.75,0
315,10,4,0.8,1
315,10,5,0.6,1
315,10,6,1,0
317,1,1,0.6,1
317,1,2,0.4,1
317,1,3,0.6,1
317,1,4,1,1
317,1,5,1,1
317,1,6,1,0
317,2,1,1,1
317,2,2,0.8,1
317,2,3,0.6,1
317,2,4,1,1
317,2,5,0.6,1
317,2,6,1,1
317,3,1,0.8,1
317,3,2,0.6,1
317,3,3,0.8,1
317,3,4,1,1
317,3,5,0.8,1
317,3,6,1,1
317,4,1,1,1
317,4,2,0.8,1
317,4,3,1,1
317,4,4,0.8,1
317,4,5,0.6,1
317,4,6,0.8,1
317,5,1,1,1
317,5,2,0.8,1
317,5,3,1,1
317,5,4,1,1
317,5,5,0.8,1
317,5,6,1,1
317,6,1,0.8571428571428571,1
317,6,2,1,1
317,6,3,0.4,1
317,6,4,1,1
317,6,5,0.8,1
317,6,6,0.8,1
317,7,1,1,2
317,7,2,0.5384615384615384,1
317,7,3,1,1
317,7,4,1,1
317,7,5,0.8,1
317,7,6,1,0
317,8,1,1,2
317,8,2,1,1
317,8,3,1,1
317,8,4,1,1
317,8,5,0.9090909090909091,1
317,8,6,0.5,0
317,9,2,NaN,1
317,9,4,1,0
317,9,5,0.6666666666666666,0
317,9,6,1,0
318,1,1,0.8,1
318,1,2,0.6,1
318,1,3,0.4,1
318,1,4,1,1
318,1,5,0.6,1
318,1,6,0.8,1
318,2,1,0.8,1
318,2,2,0.6,1
318,2,3,1,1
318,2,4,0.6,1
318,2,5,0.8,1
318,2,6,1,1
318,3,1,0.8,1
318,3,2,0.6,1
318,3,3,0.8,1
318,3,4,0.8,1
318,3,5,1,1
318,3,6,0.8,1
318,4,1,0.8,1
318,4,2,0.2,1
318,4,3,0.6,1
318,4,4,0.6,1
318,4,5,1,1
318,4,6,0.6,1
318,5,1,0.8,1
318,5,2,0.8,1
318,5,3,0.6,1
318,5,4,0.8,1
318,5,5,1,1
318,5,6,0.8,1
318,6,1,0.8571428571428571,1
318,6,2,0.8,1
318,6,3,0.6,1
318,6,4,0.6,1
318,6,5,0.6,1
318,6,6,1,1
318,7,1,1,2
318,7,2,0.3076923076923077,1
318,7,3,0.7777777777777778,1
318,7,4,0.8571428571428571,1
318,7,5,1,1
318,7,6,1,0
320,1,1,1,0
320,1,2,NaN,1
320,1,3,1,0
320,1,4,1,0
320,1,5,1,0
320,1,6,1,0
320,2,1,0.75,1
320,2,2,0.8,0
320,2,3,0.5,1
320,2,4,0.75,1
320,2,5,0.75,1
320,2,6,0.75,1
320,3,1,0.8,1
320,3,2,0.4,0
320,3,3,0.6,1
320,3,4,0.4,1
320,3,5,1,1
320,3,6,0.8,1
323,1,1,0.8,1
323,1,2,0.8,1
323,1,3,0.6,1
323,1,4,1,1
323,1,5,1,1
323,1,6,1,1
323,2,1,1,1
323,2,2,1,1
323,2,3,0.6,1
323,2,4,1,1
323,2,5,1,1
323,2,6,1,1
323,3,1,1,1
323,3,2,1,1
323,3,3,1,1
323,3,4,1,1
323,3,5,1,1
323,3,6,0.8,1
323,4,1,1,1
323,4,2,0.8,1
323,4,3,0.6,1
323,4,4,1,1
323,4,5,1,1
323,4,6,0.8,1
323,5,1,0.8,1
323,5,2,1,1
323,5,3,0.6,1
323,5,4,0.6,1
323,5,5,1,1
323,5,6,1,1
323,6,1,1,1
323,6,2,1,1
323,6,3,1,1
323,6,4,1,1
323,6,5,1,1
323,6,6,1,1
329,1,1,0.6,1
329,1,2,0.4,1
329,1,3,0.6,1
329,1,4,0.8,1
329,1,5,0.8,1
329,1,6,0.8,1
329,2,1,1,1
329,2,2,0.6,1
329,2,3,0.8,1
329,2,4,1,1
329,2,5,1,1
329,2,6,0.8,1
329,3,1,1,1
329,3,2,0.4,1
329,3,3,1,1
329,3,4,0.8,1
329,3,5,1,1
329,3,6,1,1
329,4,1,1,1
329,4,2,0.8,1
329,4,3,0.8,1
329,4,4,1,1
329,4,5,1,1
329,4,6,0.8,1
329,5,1,1,1
329,5,2,0.6,1
329,5,3,0.6,1
329,5,4,1,1
329,5,5,1,1
329,5,6,0.8,1
329,6,1,1,0
329,6,2,1,1
329,6,3,1,1
329,6,4,1,0
329,6,5,1,0
329,6,6,1,0
337,1,1,1,1
337,1,2,0.8,1
337,1,3,0.8,1
337,1,4,1,1
337,1,5,0.8,1
337,1,6,1,1
337,2,1,0.4,0
337,2,2,1,1
337,2,3,1,1
337,2,4,1,1
337,2,5,1,1
337,2,6,0.75,1
337,3,1,1,1
337,3,2,1,1
337,3,3,0.8,1
337,3,4,1,1
337,3,5,0.8,1
337,3,6,0.8,1
337,4,1,1,1
337,4,2,0.8,1
337,4,3,0.8,1
337,4,4,1,1
337,4,5,1,1
337,4,6,0.8,1
337,5,1,1,1
337,5,2,0.4,1
337,5,3,0.8,1
337,5,4,1,1
337,5,5,0.8,1
337,5,6,0.8,1
337,6,1,0.8571428571428571,1
337,6,2,0.8,1
337,6,3,0.8,1
337,6,4,1,1
337,6,5,1,1
337,6,6,0.8,1
337,7,1,0.6666666666666666,2
337,7,2,0.15384615384615385,1
337,7,3,1,1
337,7,4,1,1
337,7,5,0.8,1
337,7,6,0.9166666666666666,0
337,8,1,1,1
337,8,2,0.6666666666666666,1
337,8,3,1,0
337,8,4,0,1
337,8,5,0.8,0
337,8,6,0.8,0
341,1,1,0.8,1
341,1,2,1,1
341,1,3,1,1
341,1,4,0.8,1
341,1,5,1,1
341,1,6,0.8,1
341,2,1,1,1
341,2,2,0.8,1
341,2,3,1,1
341,2,4,1,1
341,2,5,1,1
341,2,6,0.8,1
350,1,1,0.8,1
350,1,2,0.4,1
350,1,3,1,1
350,1,4,1,1
350,1,5,1,1
350,1,6,1,1
350,2,1,0.8,1
350,2,2,0.8,1
350,2,3,0.8,1
350,2,4,0.8,1
350,2,5,0.8,1
350,2,6,0.8,1
350,3,1,0.8,0
350,3,2,0.6,1
350,3,3,0.6,1
350,3,4,0.8,1
350,3,5,1,1
350,3,6,0.8,1
350,4,1,0.8,0
350,4,2,0.8,0
350,4,3,1,1
350,4,4,0.8,1
350,4,5,0.8,1
350,4,6,0.8,1
350,5,1,0.6,0
350,5,2,0.6,1
350,5,3,0.8,1
350,5,4,1,1
350,5,5,0.8,1
350,5,6,0.8,1
350,6,1,1,1
350,6,2,0.8,0
350,6,3,0.4,1
350,6,4,1,1
350,6,5,1,1
350,6,6,1,1
350,7,1,1,1
350,7,2,0.3076923076923077,1
350,7,3,1,1
350,7,4,1,1
350,7,5,1,1
350,7,6,1,0
350,8,1,1,2
350,8,2,0.875,1
350,8,3,1,1
350,8,4,0.5,1
350,8,5,1,1
350,8,6,0.875,0
350,9,1,1,0
350,9,2,0.5555555555555556,0
350,9,3,1,2
350,9,4,1,0
350,9,5,1,2
350,9,6,1,0
350,10,1,1,2
350,10,2,1,1
350,10,3,1,0
350,10,4,1,1
350,10,5,1,1
350,10,6,0.5714285714285714,0
351,1,1,0.6,1
351,1,2,0.6,1
351,1,3,0.6,1
351,1,4,1,1
351,1,5,0.8,1
351,1,6,0.8,1
351,2,1,1,1
351,2,2,0.8,1
351,2,3,0.8,1
351,2,4,0.8,1
351,2,5,0.8,1
351,2,6,1,1
351,3,1,0.8,1
351,3,2,0.8,1
351,3,3,0.8,1
351,3,4,0.8,1
351,3,5,1,1
351,3,6,0.8,1
351,4,1,0.8,1
351,4,2,0.6,1
351,4,3,0.6,1
351,4,4,1,1
351,4,5,1,1
351,4,6,0.8,1
351,5,1,0.8,1
351,5,2,0.6,1
351,5,3,0.8,1
351,5,4,0.6,1
351,5,5,1,1
351,5,6,0.8,1
351,6,1,0.8571428571428571,0
351,6,2,0.6,1
351,6,3,0.6,1
351,6,4,1,1
351,6,5,0.6,1
351,6,6,0.8,1
351,7,1,1,2
351,7,2,0,1
351,7,3,1,1
351,7,4,1,1
351,7,5,0.8,1
351,7,6,0.9166666666666666,0
351,8,1,1,1
351,8,2,0.875,1
351,8,3,0.8888888888888888,1
351,8,4,1,1
351,8,5,1,1
351,8,6,0.875,0
351,9,1,1,1
351,9,2,0.7777777777777778,1
351,9,3,1,2
351,9,4,0.875,0
351,9,5,1,2
351,9,6,0.9166666666666666,0
351,10,1,1,3
351,10,2,0.5384615384615384,1
351,10,3,1,0
351,10,4,1,1
351,10,5,1,1
351,10,6,0.35714285714285715,0
352,1,1,0.8,1
352,1,2,0.8,1
352,1,3,1,1
352,1,4,1,1
352,1,5,0.8,1
352,1,6,0.8,1
352,2,1,0.8,1
352,2,2,0.8,1
352,2,3,1,1
352,2,4,1,1
352,2,5,1,1
352,2,6,1,1
352,3,1,1,0
352,3,2,1,1
352,3,3,1,1
352,3,4,1,0
352,3,5,1,1
352,3,6,0.75,0
354,1,1,0.8,1
354,1,2,0.8,1
354,1,3,0.4,1
354,1,4,0.6,1
354,1,5,0.8,1
354,1,6,0.8,1
354,2,1,1,1
354,2,2,0.8,1
354,2,3,0.6,1
354,2,4,0.8,1
354,2,5,1,1
354,2,6,0.8,1
354,3,1,1,1
354,3,2,0.6,1
354,3,3,1,1
354,3,4,1,1
354,3,5,1,1
354,3,6,0.8,1
354,4,1,1,1
354,4,2,0.8,1
354,4,3,1,1
354,4,4,0.8,1
354,4,5,1,1
354,4,6,0.8,1
354,5,1,1,1
354,5,2,0.8,1
354,5,3,0.8,1
354,5,4,0.8,1
354,5,5,0.8,1
354,5,6,0.8,1
354,6,1,1,1
354,6,2,1,0
354,6,3,0.6,1
354,6,4,0.8,1
354,6,5,1,1
354,6,6,0.8,1
354,7,1,0.6666666666666666,1
354,7,2,0,1
354,7,3,1,1
354,7,4,0.8571428571428571,1
354,7,5,1,1
354,7,6,0.9166666666666666,0
354,8,1,0.875,2
354,8,2,0.875,1
354,8,3,1,1
354,8,4,1,1
354,8,5,1,1
354,8,6,1,0
354,9,1,1,1
354,9,2,0.5555555555555556,1
354,9,3,1,2
354,9,4,1,0
354,9,5,1,2
354,9,6,1,0
354,10,1,1,3
354,10,2,0.8461538461538461,1
354,10,3,0.6666666666666666,0
354,10,4,1,1
354,10,5,1,1
354,10,6,0.35714285714285715,0
356,1,1,0.8,1
356,1,2,0.8,1
356,1,3,0.8,1
356,1,4,0.6,1
356,1,5,0.8,1
356,1,6,0.8,1
356,2,1,1,1
356,2,2,0.6,1
356,2,3,0.8,1
356,2,4,0.6,1
356,2,5,0.6,1
356,2,6,0.8,1
356,3,1,1,1
356,3,2,0.8,1
356,3,3,0.4,1
356,3,4,0.4,1
356,3,5,0.8,1
356,3,6,0.8,1
356,4,1,0.8,1
356,4,2,0.6,1
356,4,3,0.6,1
356,4,4,0.4,1
356,4,5,0.6,1
356,4,6,0.8,1
356,5,1,0.8,1
356,5,2,0.8,1
356,5,3,0.6,1
356,5,4,0.4,1
356,5,5,0.8,1
356,5,6,0.6,1
356,6,1,0.8571428571428571,1
356,6,2,0.8,1
356,6,3,0.6,1
356,6,4,0.6,1
356,6,5,0.4,1
356,6,6,0.8,1
356,7,1,0.8333333333333334,2
356,7,2,0.7692307692307693,1
356,7,3,1,1
356,7,4,0.14285714285714285,1
356,7,5,0.8,1
356,7,6,0.9166666666666666,0
356,8,1,0.5,2
356,8,2,0.75,1
356,8,3,0.8888888888888888,1
356,8,4,0.25,1
356,8,5,0.9090909090909091,1
356,8,6,0.75,0
356,9,1,1,1
356,9,2,0.3333333333333333,1
356,9,3,1,2
356,9,4,0.75,0
356,9,5,0.5,2
356,9,6,0.9166666666666666,0
356,10,1,1,3
356,10,2,0.3076923076923077,1
356,10,3,0.3333333333333333,0
356,10,4,0.4,1
356,10,5,1,1
356,10,6,0.5714285714285714,0
2001,1,1,0.6,1
2001,1,2,1,1
2001,1,3,1,1
2001,1,4,0.8,1
2001,1,5,0.8,1
2001,1,6,0.8,1
2001,2,1,0.8,1
2001,2,2,0.6,1
2001,2,3,0.6,1
2001,2,4,0.8,1
2001,2,5,0.8,1
2001,2,6,1,1
2001,3,1,1,1
2001,3,2,1,1
2001,3,3,0.8,1
2001,3,4,0.8,1
2001,3,5,0.6,1
2001,3,6,0.8,1
2001,4,1,0.8,1
2001,4,2,0.8,1
2001,4,3,1,1
2001,4,4,0.8,1
2001,4,5,0.6,1
2001,4,6,1,1
2002,1,1,0.8,1
2002,1,2,0.6,1
2002,1,3,0.6,1
2002,1,4,0.4,1
2002,1,5,0.6,1
2002,1,6,0.8,1
2002,2,1,0.8,1
2002,2,2,0.2,1
2002,2,3,0.6,1
2002,2,4,0.6,1
2002,2,5,0.8,1
2002,2,6,0.8,1
2002,3,1,0.8,1
2002,3,2,0.2,1
2002,3,3,0.6,1
2002,3,4,0.4,1
2002,3,5,0.6,1
2002,3,6,0.8,1
2002,4,1,1,1
2002,4,2,0.2,1
2002,4,3,0.6,1
2002,4,4,0.4,1
2002,4,5,0.75,1
2002,4,6,0.6,1
2002,5,1,1,1
2002,5,2,0.4,1
2002,5,3,0.6,1
2002,5,4,0.4,1
2002,5,5,0.6,1
2002,5,6,0.8,1
2002,6,1,0.8571428571428571,1
2002,6,2,0.8,1
2002,6,3,0.4,1
2002,6,4,0.6,1
2002,6,5,0.8,1
2002,6,6,0.6,1
2002,7,1,1,2
2002,7,2,0,1
2002,7,3,1,1
2002,7,4,1,1
2002,7,5,1,1
2002,7,6,0.9166666666666666,0
2002,8,1,1,2
2002,8,2,1,1
2002,8,3,0.8888888888888888,1
2002,8,4,0.75,1
2002,8,5,1,1
2002,8,6,0.875,0
2002,9,1,1,1
2002,9,2,0.6666666666666666,1
2002,9,3,1,2
2002,9,4,0.75,0
2002,9,5,1,2
2002,9,6,0.9166666666666666,0
2002,10,1,1,2
2002,10,2,0.5384615384615384,1
2002,10,3,1,0
2002,10,4,1,1
2002,10,5,1,1
2002,10,6,0.5714285714285714,0
