u_id,grade30,grade36,kapr,mean_confidence,mean_confidence_right,mean_confidence_wrong,percent_attention,percent30,percent36,page_1_kapr,page_2_kapr,page_3_kapr,page_4_kapr,page_5_kapr,page_6_kapr,mode,mode_description,page_1_attention,page_2_attention,page_3_attention,page_4_attention,page_5_attention,page_6_attention,page_1_score,page_2_score,page_3_score,page_4_score,page_5_score,page_6_score,duration,date,section,moderate,minimum,budget,budget_percent_used
185,29,35,9.615140332467242,2.25,2.257142857142857,2,1,96.66666666666667,97.22222222222221,1.6130769463530092,2.0485272190160715,1.33651972942955,0,3.766277591405468,0.8507388462631429,2,Clickable w/out meter,1,1,1,1,1,1,1,1,1,1,0.8,1,12.5,2018-04-06T19:45:05Z,2,37.615918,5.056235,100,9.615140332467242
190,22,28,7.059881086916773,2.5833333333333335,2.642857142857143,2.375,1,73.33333333333333,77.77777777777779,0.7475549142215804,1.0454441594792465,0.5410546741191915,0.9555811571940592,1.3941562116434776,2.376089970259218,4,Clickable & meter with high limit,1,1,1,1,1,1,0.8,0.6,0.6,0.8,0.8,0.8,8.88333333333333,2018-04-02T18:40:15Z,2,36.319067,5.675096,36.319067,19.438497929797517
191,28,34,7.618313045525142,2,2,2,1,93.33333333333333,94.44444444444444,0.4317367220593031,0.8622418501450761,2.0043518079274705,0.645342312008979,2.8521295308734915,0.8225108225108224,4,Clickable & meter with high limit,1,1,1,1,1,1,1,1,0.8,1,0.8,1,11.9666666666667,2018-04-02T18:58:28Z,2,36.886574,6.475996,36.886574,20.653349496554334
192,24,30,2.192572190628701,2.138888888888889,2.2,1.8333333333333333,1,80,83.33333333333334,2.777061116842061e-4,1.1213104429189136,1.0310077989080444,0.018274853801169444,0.021701388888889284,0,5,Clickable & meter wih limit,1,1,1,1,1,1,0.8,0.4,1,1,0.6,1,5.88333333333333,2018-04-06T21:33:21Z,2,37.772831,5.606789,5.606789,39.10566619554795
197,26,32,7.946322343998373,2.6944444444444446,2.75,2.25,1,86.66666666666667,88.88888888888889,1.0739467891286725,2.153190816918827,1.5151473364104189,2.5296519199002887e-4,1.6711130207908784,1.5326714155575862,2,Clickable w/out meter,1,1,1,1,1,1,0.8,1,0.8,1,0.8,0.8,11.9333333333333,2018-04-06T19:02:37Z,2,37.427997,5.586509,100,7.946322343998373
200,26,32,6.136067494939267,3,3,3,1,86.66666666666667,88.88888888888889,0.9931219310961916,0.8012905584399941,0.7180098335284208,0.4513888888888884,1.966741557734205,1.2055147252515672,3,Clickable & meter with no limit,1,1,1,1,1,1,0.8,0.8,0.8,0.8,1,1,9.93333333333333,2018-04-03T21:30:45Z,2,36.319067,5.675096,100,6.136067494939267
202,26,32,2.5863436715340913,2.0555555555555554,2.09375,1.75,1,86.66666666666667,88.88888888888889,2.7770611168398407e-4,0.5024045151960965,0.8871038897629318,0,0.2801074846565784,0.9164500758068006,3,Clickable & meter with no limit,1,1,1,1,1,1,0.8,0.8,0.6,1,1,1,17.6166666666667,2018-04-03T21:31:05Z,2,37.772831,5.606789,100,2.5863436715340913
207,24,29,3.585372320311886,3,3,3,0.8333333333333334,80,80.55555555555556,0.44372957516339884,0.6361476787722007,9.963334927465262e-5,0.4385964912280693,0.21494708994709022,1.851851851851852,4,Clickable & meter with high limit,1,0,1,1,1,1,1,0.8,0.4,1,0.6,1,14.5333333333333,2018-04-02T18:58:57Z,2,37.427997,5.586509,37.427997,9.579386041716008
209,30,36,3.262259106218145,1.9166666666666667,1.9166666666666667,NaN,1,100,100,0.736853055922517,0.6510040671598152,0.3286997220621557,0,1.289577416133023,0.25612484494063437,4,Clickable & meter with high limit,1,1,1,1,1,1,1,1,1,1,1,1,10.4833333333333,2018-04-02T19:20:10Z,2,35.685805,6.00199,35.685805,9.141615570163388
210,24,30,0.11631513647642708,2.9722222222222223,2.966666666666667,3,1,80,83.33333333333334,0,0.02670940170940171,0.08960573476702537,0,0,0,3,Clickable & meter with no limit,1,1,1,1,1,1,1,0.6,0.8,0.8,0.8,0.8,15.85,2018-04-03T21:26:53Z,2,36.319067,5.675096,100,0.11631513647642708
211,27,33,8.260307496642765,2.9444444444444446,2.9393939393939394,3,1,90,91.66666666666666,0.9416870472186065,2.066067985926856,1.6978058731981767,0.7610830527497194,1.871044489930358,0.9226190476190488,2,Clickable w/out meter,1,1,1,1,1,1,1,0.6,1,1,0.8,1,8.7,2018-04-06T19:02:31Z,2,36.886574,6.475996,100,8.260307496642765
213,27,33,2.9964809158490193,2.8055555555555554,2.8181818181818183,2.6666666666666665,1,90,91.66666666666666,0.8172460536271778,0.3725403677275736,0.6519883388556746,0.030860692625399366,0.6995910188844965,0.4242544441286974,4,Clickable & meter with high limit,1,1,1,1,1,1,1,0.8,0.8,1,0.8,1,14.8166666666667,2018-04-02T19:00:06Z,2,36.06573,5.752679,36.06573,8.308388367153581
214,27,33,5.864913541148618,2.6944444444444446,2.727272727272727,2.3333333333333335,1,90,91.66666666666666,0.56161315686433,1.0928480089217678,0.32467532467532534,0.4040948275862073,1.1703996486605188,2.311282574440469,3,Clickable & meter with no limit,1,1,1,1,1,1,1,0.8,0.8,1,1,0.8,10.75,2018-04-03T21:30:01Z,2,36.234488,5.093492,100,5.864913541148618
223,24,30,21.98077791989678,2.9166666666666665,2.966666666666667,2.6666666666666665,1,80,83.33333333333334,2.2926243210576733,3.7298598472795925,3.507449220741765,4.976810912375929,3.513497505095453,3.9605361133463677,2,Clickable w/out meter,1,1,1,1,1,1,1,0.8,0.6,0.8,1,0.6,9.1,2018-04-06T19:12:04Z,2,36.06573,5.752679,100,21.98077791989678
225,30,36,9.595789940575392,2.361111111111111,2.361111111111111,NaN,1,100,100,1.6994114650364647,2.274412444901299,1.6924631568927728,0.3426035358216968,3.148419866692906,0.43847947123025266,4,Clickable & meter with high limit,1,1,1,1,1,1,1,1,1,1,1,1,13.9666666666667,2018-04-02T18:58:29Z,2,37.615918,5.056235,37.615918,25.50991827602185
232,18,24,0.28502674086071855,2.2222222222222223,2.5416666666666665,1.5833333333333333,1,60,66.66666666666666,0.22550293133690946,0.05952380952380909,0,0,0,0,3,Clickable & meter with no limit,1,1,1,1,1,1,0.8,0.2,0.6,0.6,0.8,0.6,8.33333333333333,2018-04-03T21:35:12Z,2,37.772831,5.606789,100,0.28502674086071855
233,23,29,16.33150702205276,3,3,3,1,76.66666666666667,80.55555555555556,2.7187908162172842,2.7317169917778754,1.6023812852163597,5.359079715697366,1.904683067617226,2.01485514552665,4,Clickable & meter with high limit,1,1,1,1,1,1,1,0.6,0.8,0.6,0.8,0.8,12.15,2018-04-02T19:03:42Z,2,36.06573,5.752679,36.06573,45.28261876871135
239,25,30,0.061274509803921566,2.0833333333333335,2.1666666666666665,1.6666666666666667,0.8333333333333334,83.33333333333334,83.33333333333334,0,0.061274509803921566,0,0,0,0,4,Clickable & meter with high limit,1,0,1,1,1,1,1,0.8,0.6,1,0.8,0.8,7.86666666666667,2018-04-02T18:45:02Z,2,35.685805,6.00199,35.685805,0.1717055557634795
242,27,33,5.036975416531058,2.9444444444444446,2.9393939393939394,3,1,90,91.66666666666666,0.5864197530864192,1.2615212051933906,1.0292154710660661,0,0.5971170033670026,1.562701983818179,5,Clickable & meter wih limit,1,1,1,1,1,1,1,0.6,1,1,0.8,1,7.58333333333333,2018-04-06T21:41:30Z,2,37.772831,5.606789,5.606789,89.83707816597088
243,27,33,0,1.5,1.5454545454545454,1,1,90,91.66666666666666,0,0,0,0,0,0,1,Full disclosure,1,1,1,1,1,1,1,0.8,0.6,1,1,1,16.1333333333333,2018-04-07T18:52:46Z,2,36.06573,5.752679,100,0
249,26,32,0,2.7222222222222223,2.8125,2,1,86.66666666666667,88.88888888888889,0,0,0,0,0,0,1,Full disclosure,1,1,1,1,1,1,1,0.8,0.8,1,0.8,0.8,7.21666666666667,2018-04-07T18:59:56Z,2,35.685805,6.00199,100,0
250,29,35,5.44479041628504,1.6388888888888888,1.6571428571428573,1,1,96.66666666666667,97.22222222222221,0.9931219310961917,1.3247372348249544,1.145243585881646,0.05952380952380931,1.3759021327098755,0.5462617222485627,5,Clickable & meter wih limit,1,1,1,1,1,1,0.8,1,1,1,1,1,19.7,2018-04-06T21:32:48Z,2,36.319067,5.675096,5.675096,95.94182047819173
252,21,27,13.620922288308229,2.4444444444444446,2.5185185185185186,2.2222222222222223,1,70,75,1.6049951466618155,2.28013698483858,3.234909989488408,1.1296200270791958,2.621409635018506,2.7498505052217235,2,Clickable w/out meter,1,1,1,1,1,1,0.6,0.6,0.4,0.8,1,0.8,8.05,2018-04-06T19:07:11Z,2,37.772831,5.606789,100,13.620922288308229
254,20,26,0,1.5555555555555556,1.6538461538461537,1.3,1,66.66666666666666,72.22222222222221,0,0,0,0,0,0,1,Full disclosure,1,1,1,1,1,1,0.8,0.6,0.6,0.6,0.6,0.8,13.383333333333301,2018-04-07T19:17:48Z,2,36.234488,5.093492,100,0
258,22,26,3.9558506668572684,2.7222222222222223,2.730769230769231,2.7,0.6666666666666666,73.33333333333333,72.22222222222221,0.8883426999728753,1.3466729152900176,0.8932292228684736,0.03173267062155993,0.7765830346475511,0.01929012345679082,5,Clickable & meter wih limit,0,0,1,1,1,1,1,0.6,0.6,0.8,0.8,0.6,9.48333333333333,2018-04-06T21:34:40Z,2,37.086539,4.515997,4.515997,87.59639713793584
261,27,33,7.447204284739899e-4,1.5555555555555556,1.5757575757575757,1.3333333333333333,1,90,91.66666666666666,2.7770611168443987e-4,2.53158147894942e-4,2.1385616889460805e-4,0,0,0,2,Clickable w/out meter,1,1,1,1,1,1,0.8,0.6,1,1,1,1,5.76666666666667,2018-04-06T19:02:49Z,2,36.886574,6.475996,100,7.447204284739899e-4
262,26,32,0,2.6666666666666665,2.6875,2.5,1,86.66666666666667,88.88888888888889,0,0,0,0,0,0,1,Full disclosure,1,1,1,1,1,1,1,0.8,0.8,0.8,0.8,1,11.1833333333333,2018-04-07T19:05:50Z,2,37.772831,5.606789,100,0
265,26,32,0,1.6388888888888888,1.6875,1.25,1,86.66666666666667,88.88888888888889,0,0,0,0,0,0,1,Full disclosure,1,1,1,1,1,1,1,0.8,0.8,1,0.8,0.8,6.95,2018-04-07T18:57:15Z,2,37.615918,5.056235,100,0
266,21,27,4.364347728512475,2.111111111111111,2.074074074074074,2.2222222222222223,1,70,75,2.1085616244452865,0.4113813786082347,0.6979364326375701,0.029975551394089917,0.4722370607787273,0.6442556806485663,2,Clickable w/out meter,1,1,1,1,1,1,1,0.6,0.6,0.8,0.6,0.6,7.56666666666667,2018-04-06T19:08:20Z,2,37.486078,5.018995,100,4.364347728512475
268,26,32,0,1.4722222222222223,1.53125,1,1,86.66666666666667,88.88888888888889,0,0,0,0,0,0,1,Full disclosure,1,1,1,1,1,1,1,0.6,0.8,1,0.8,1,9.08333333333333,2018-04-07T19:06:56Z,2,37.086539,4.515997,100,0
271,26,32,6.19023838267641,1.6666666666666667,1.71875,1.25,1,86.66666666666667,88.88888888888889,0.4563492063492074,1.1652343836129928,2.138834099004627,0,0.8524397413286302,1.5773809523809526,5,Clickable & meter wih limit,1,1,1,1,1,1,0.8,1,0.8,1,0.6,1,8.96666666666667,2018-04-06T21:36:15Z,2,36.886574,6.475996,6.475996,95.58743369632114
273,23,29,0,2.3333333333333335,2.4482758620689653,1.8571428571428572,1,76.66666666666667,80.55555555555556,0,0,0,0,0,0,1,Full disclosure,1,1,1,1,1,1,1,0.4,0.6,1,0.8,0.8,6.48333333333333,2018-04-07T19:12:45Z,2,36.06573,5.752679,100,0
274,26,32,4.352665885773863,2.0833333333333335,2.09375,2,1,86.66666666666667,88.88888888888889,0.9178731988863312,1.4559828360034637,0.5701960846518266,0.28766515386486624,1.1062970845579527,0.014651527809422582,5,Clickable & meter wih limit,1,1,1,1,1,1,1,0.8,0.6,1,1,0.8,8.38333333333333,2018-04-06T21:31:29Z,2,36.234488,5.093492,5.093492,85.45543775810118
276,23,29,0,3,3,3,1,76.66666666666667,80.55555555555556,0,0,0,0,0,0,1,Full disclosure,1,1,1,1,1,1,0.8,0.6,0.6,1,0.8,0.8,3.38333333333333,2018-04-07T19:10:05Z,2,37.486078,5.018995,100,0
280,20,26,4.886450096529504,2.657142857142857,2.769230769230769,2.3333333333333335,1,68.96551724137932,74.28571428571429,1.9190478570221174,0.5458119917149342,0.5376344086021501,0.9856630824372761,0.8417508417508408,0.05654191500218575,2,Clickable w/out meter,1,1,1,1,1,1,0.8,0.5,0.6,0.4,1,0.8,4.81666666666667,2018-04-06T19:03:05Z,2,36.319067,5.675096,100,4.886450096529504
282,24,30,0,1.8055555555555556,1.9333333333333333,1.1666666666666667,1,80,83.33333333333334,0,0,0,0,0,0,1,Full disclosure,1,1,1,1,1,1,0.6,1,0.8,0.8,1,0.6,16.5,2018-04-07T18:50:32Z,2,37.772831,5.606789,100,0
283,24,30,0.9927947427947427,1.9166666666666667,2.033333333333333,1.3333333333333333,1,80,83.33333333333334,0.15873015873015883,0,0.8152958152958151,0.01876876876876877,0,0,5,Clickable & meter wih limit,1,1,1,1,1,1,1,0.6,0.8,1,0.6,0.8,3.7,2018-04-06T21:38:55Z,2,36.06573,5.752679,5.752679,17.25795482061041
284,23,29,2.0568989627586403,2.3333333333333335,2.413793103448276,2,1,76.66666666666667,80.55555555555556,0,0.06152766795181619,0.07350470430107542,0.06510416666666696,1.544331272592141,0.31243115124694076,5,Clickable & meter wih limit,1,1,1,1,1,1,0.8,0.8,0.6,0.8,0.6,1,10.55,2018-04-06T21:35:58Z,2,36.234488,5.093492,5.093492,40.38288393814381
285,23,29,0,1.5555555555555556,1.6896551724137931,1,1,76.66666666666667,80.55555555555556,0,0,0,0,0,0,1,Full disclosure,1,1,1,1,1,1,1,0.8,0.6,0.8,0.6,0.8,6.25,2018-04-07T18:59:17Z,2,37.615918,5.056235,100,0
291,26,32,4.1877472115840755,1.8611111111111112,1.90625,1.5,1,86.66666666666667,88.88888888888889,0.8880859284085092,0.2852182539682544,1.6978058731981753,0,1.0851556745276547,0.23148148148148184,2,Clickable w/out meter,1,1,1,1,1,1,1,0.6,1,0.8,0.8,1,8.58333333333333,2018-04-06T19:03:07Z,2,36.886574,6.475996,100,4.1877472115840755
292,24,30,5.530221020533917,3,3,3,1,80,83.33333333333334,0.5866974591981046,1.8968814004096264,4.3073531687594477e-4,1.3512949039264832,0.6884752978502986,1.0064412238325282,5,Clickable & meter wih limit,1,1,1,1,1,1,0.8,0.6,0.8,1,0.8,0.8,11.8,2018-04-06T21:36:21Z,2,37.772831,5.606789,5.606789,98.63437023461944
295,25,31,10.036862378571387,1.5277777777777777,1.5483870967741935,1.4,1,83.33333333333334,86.11111111111111,1.207099957099956,2.692838991340593,1.921788983526576,0.9563577586206886,2.3513021844945765,0.9074745034889968,2,Clickable w/out meter,1,1,1,1,1,1,1,0.6,0.8,1,0.8,0.8,9.1,2018-04-06T19:03:14Z,2,37.615918,5.056235,100,10.036862378571387
296,24,30,3.9217602611569764,1.8888888888888888,1.9,1.8333333333333333,1,80,83.33333333333334,1.1190334719746489,0.7587075234134049,0.8565254058612699,0,0,1.1874938599076528,2,Clickable w/out meter,1,1,1,1,1,1,1,0.8,0.6,0.6,0.8,1,2.78333333333333,2018-04-06T19:07:09Z,2,37.486078,5.018995,100,3.9217602611569764
298,16,20,6.29049171802967,1.7777777777777777,1.85,1.6875,0.6666666666666666,53.333333333333336,55.55555555555556,0.4317367220593031,0.8417508417508417,0.407723063973064,0.9856630824372754,1.329471182412359,2.2941468253968265,2,Clickable w/out meter,0,1,0,1,1,1,0.2,0.6,0.6,0.6,0.6,0.6,3.73333333333333,2018-04-06T19:06:49Z,2,37.086539,4.515997,100,6.29049171802967
304,24,29,3.586248964582651,3,3,3,0.8333333333333334,80,80.55555555555556,0.5344742063492058,0,0.2489048187972922,0,1.2862484737484736,1.5166214656876793,5,Clickable & meter wih limit,1,1,1,1,1,0,0.8,0.8,0.8,0.8,0.8,0.8,4.38333333333333,2018-04-06T21:38:30Z,2,36.234488,5.093492,5.093492,70.40845385803395
306,27,33,2.813571119205759,2.638888888888889,2.6363636363636362,2.6666666666666665,1,90,91.66666666666666,2.567715643658095e-4,1.4587599560026034,0,0.7397102985338271,0.6148440931049626,0,5,Clickable & meter wih limit,1,1,1,1,1,1,1,0.8,1,1,0.8,0.8,10.1666666666667,2018-04-06T21:28:17Z,2,37.486078,5.018995,5.018995,56.058456308598814
309,29,35,7.118822392053806,2.25,2.257142857142857,2,1,96.66666666666667,97.22222222222221,0.9910693257637886,1.5432859147223912,1.57684858565228,0.06313131313131226,1.449556744695632,1.494930508088402,2,Clickable w/out meter,1,1,1,1,1,1,1,0.8,1,1,1,1,7.46666666666667,2018-04-06T19:02:36Z,2,35.685805,6.00199,100,7.118822392053806
310,21,27,1.4654124221446356,2,2.074074074074074,1.7777777777777777,1,70,75,0.4069030731987338,2.5315814789517166e-4,0.7177980378398536,0,0.34045815295815307,0,5,Clickable & meter wih limit,1,1,1,1,1,1,0.6,0.6,0.8,0.6,0.8,0.8,16.0833333333333,2018-04-06T21:28:45Z,2,36.319067,5.675096,5.675096,25.821808514686545
312,24,30,0,1.911764705882353,1.9666666666666666,1.5,1,85.71428571428571,88.23529411764706,0,0,0,0,0,0,1,Full disclosure,1,1,1,1,1,1,0.8,1,0.8,0.8,0.6666666666666666,1,5.76666666666667,2018-04-07T19:02:57Z,2,37.772831,5.606789,100,0
315,24,30,4.011235972174153,2.361111111111111,2.5,1.6666666666666667,1,80,83.33333333333334,0.5107007092784959,1.0159575354431967,0.470295366121008,0.03255208333333348,1.575009618719915,0.4067206592782038,2,Clickable w/out meter,1,1,1,1,1,1,0.8,0.8,0.8,0.8,0.6,1,7.01666666666667,2018-04-06T19:02:33Z,2,37.615918,5.056235,100,4.011235972174153
317,25,31,5.552459205105712,2.861111111111111,2.935483870967742,2.4,1,83.33333333333334,86.11111111111111,0.3537180124946311,1.1728515025373838,1.4475241629907356,1.464023321233948,0.5481055768412089,0.5662366290078045,5,Clickable & meter wih limit,1,1,1,1,1,1,1,0.8,0.6,1,0.6,1,9.78333333333333,2018-04-06T21:27:46Z,2,37.427997,5.586509,5.586509,99.39049959654072
318,24,30,0,2.3333333333333335,2.466666666666667,1.6666666666666667,1,80,83.33333333333334,0,0,0,0,0,0,1,Full disclosure,1,1,1,1,1,1,0.8,0.6,1,0.6,0.8,1,6.28333333333333,2018-04-07T18:56:53Z,2,37.086539,4.515997,100,0
320,18,23,4.312766072716321e-4,2.6,2.608695652173913,2.5714285714285716,1,72,76.66666666666667,0,2.1742043837658415e-4,2.1385616889504794e-4,0,0,0,5,Clickable & meter wih limit,1,0,1,1,1,1,0.75,0.8,0.5,0.75,0.75,0.75,11.85,2018-04-06T21:40:12Z,2,36.319067,5.675096,5.675096,0.007599459238603754
323,28,34,0,1.5277777777777777,1.5294117647058822,1.5,1,93.33333333333333,94.44444444444444,0,0,0,0,0,0,1,Full disclosure,1,1,1,1,1,1,1,1,0.6,1,1,1,8.83333333333333,2018-04-07T18:55:44Z,2,36.06573,5.752679,100,0
329,26,32,5.387885406602881,2.7777777777777777,2.78125,2.75,1,86.66666666666667,88.88888888888889,0.5347201194145805,1.454449819855594,0.5378670957021732,1.1047979797979788,1.0674285847896958,0.6886218070428587,2,Clickable w/out meter,1,1,1,1,1,1,1,0.6,0.8,1,1,0.8,8.7,2018-04-06T19:02:34Z,2,35.685805,6.00199,100,5.387885406602881
337,21,26,0.4593819378915737,2.566666666666667,2.6923076923076925,1.75,1,84,86.66666666666667,0.02688172043010756,2.531581478954492e-4,4.19032456304147e-4,0,0,0.43182802685726657,5,Clickable & meter wih limit,0,1,1,1,1,1,0.4,1,1,1,1,0.75,5.16666666666667,2018-04-06T19:02:47Z,2,37.427997,5.586509,5.586509,8.223059121386427
341,28,34,13.04136665829094,2.4444444444444446,2.4411764705882355,2.5,1,93.33333333333333,94.44444444444444,2.1178312987788788,2.3036272407558505,2.819195289179624,1.1591885315003587,2.402542215344145,2.238982082732083,2,Clickable w/out meter,1,1,1,1,1,1,1,0.8,1,1,1,0.8,12.7,2018-04-06T19:03:05Z,2,36.886574,6.475996,100,13.04136665829094
350,24,30,5.1800578101624675,2,2.1333333333333333,1.3333333333333333,1,80,83.33333333333334,1.098340786315047,0.801290558439995,0.9091669385146768,0.09021577380952417,0.8417508417508417,1.439292911332383,5,Clickable & meter wih limit,1,1,1,1,1,1,0.8,0.8,0.8,0.8,0.8,0.8,6.28333333333333,2018-04-06T21:27:12Z,2,36.319067,5.675096,5.675096,91.27700765172021
351,26,32,2.8490811754026035,1.8611111111111112,1.875,1.75,1,86.66666666666667,88.88888888888889,0.3507969964623184,0.4935515873015872,0.38576586548598013,0.019290123456790376,1.3913432693625927,0.2083333333333348,2,Clickable w/out meter,1,1,1,1,1,1,1,0.8,0.8,0.8,0.8,1,5.16666666666667,2018-04-06T19:03:10Z,2,36.886574,6.475996,100,2.8490811754026035
352,28,34,14.832073382150634,2.9444444444444446,2.9411764705882355,3,1,93.33333333333333,94.44444444444444,1.3374482099488554,4.745650512138452,4.765885971763645,1.0933202654764393,0.9668771231839152,1.9228912996393284,2,Clickable w/out meter,1,1,1,1,1,1,0.8,0.8,1,1,1,1,13.633333333333301,2018-04-06T19:02:30Z,2,37.772831,5.606789,100,14.832073382150634
354,25,31,3.3586313695528345,2.4166666666666665,2.4193548387096775,2.4,1,83.33333333333334,86.11111111111111,0.9447549193164374,0.6595020573120598,0.5701960846518263,0.013778659611993094,1.170399648660518,0,2,Clickable w/out meter,1,1,1,1,1,1,1,0.8,0.6,0.8,1,0.8,6.21666666666667,2018-04-06T19:06:23Z,2,36.234488,5.093492,100,3.3586313695528345
356,22,28,1.6457312091503262,1.9722222222222223,2,1.875,1,73.33333333333333,77.77777777777779,0.5872140522875818,0,0.5029616013071897,0,0.5555555555555547,0,5,Clickable & meter wih limit,1,1,1,1,1,1,1,0.6,0.8,0.6,0.6,0.8,7.96666666666667,2018-04-06T21:37:36Z,2,37.486078,5.018995,5.018995,32.79005476495446
2001,23,29,13.27283214600827,2.6666666666666665,2.8620689655172415,1.8571428571428572,1,76.66666666666667,80.55555555555556,2.3380411160733696,1.5016529062488648,1.3300909187652992,1.7469355506508735,2.7604664078094,3.5956452464604625,2,Clickable w/out meter,1,1,1,1,1,1,0.8,0.6,0.6,0.8,0.8,1,12.8166666666667,2018-04-06T19:12:00Z,2,36.886574,6.475996,100,13.27283214600827
2002,19,25,0,2.75,2.84,2.5454545454545454,1,63.33333333333333,69.44444444444444,0,0,0,0,0,0,5,Clickable & meter wih limit,1,1,1,1,1,1,0.8,0.2,0.6,0.6,0.8,0.8,4.95,2018-04-06T21:32:59Z,2,37.772831,5.606789,5.606789,0
